ID;Title;Categories;_job_whatsapp;_cnpj_rede_lojas;geolocation_city;geolocation_state_long;geolocation_formatted_address;_job_custom_email;cep
;FARMÁCIAS SÃO RAFAEL LTDA Ponte Serrada;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0114-16255.977.590;Ponte Serrada;Santa Catarina;RUA FREI CAETANO, Nº 248CENTRO, PONTE SERRADA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Xanxerê;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0113-35255.977.654;Xanxerê;Santa Catarina;RUA CEL PASSOS MAIA, Nº 475CENTRO, XANXERÊ/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA São Domingos;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0086-28255.987.692;São Domingos;Santa Catarina;RUA RUI BARBOSA, Nº 495CENTRO., SÃO DOMINGOS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Joaçaba;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0093-57255.988.524;Joaçaba;Santa Catarina;AV 15 DE NOVEMBRO, Nº 578 SALA 02CENTRO, JOAÇABA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Curitibanos II;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0060-99256.001.006;Curitibanos ;Santa Catarina;R CEL VIDAL RAMOS, 1126CENTRO, CURITIBANOS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Chapecó Centro;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0111-73256027994;Chapecó;Santa Catarina;AV GETULIO VARGAS, Nº 667CENTRO, CHAPECÓ/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Chapecó II Efapi;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0112-54256028346;Chapecó;Santa Catarina;AV. SENADOR ATÍLIO FONTANA XAVIER, Nº 2760 LETRA EEFAPI, CHAPECÓ/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Xaxim;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0087-09256.029.857;Xaxim;Santa Catarina;AV. PLINIO ARLINDO DE NES, Nº 904CENTRO, XAXIM/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Campos Novos;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0116-88256.030.731;Campos Novos;Santa Catarina;R.: CORONEL FARRAPO, Nº 473CENTRO., CAMPOS NOVOS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Caçador;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0115-0525.603.192-4;Caçador;Santa Catarina;AV BARÃO DO RIO BRANCO, Nº 275CENTRO, CAÇADOR/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Lages I;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0097-80256.043.930;Lages;Santa Catarina;R PRESIDENTE NEREU RAMOS, Nº 214CENTRO, LAGES/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Lages II Coral;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0096-08256.043.949;Lages;Santa Catarina;AV LUIZ DE CAMÕES, Nº 419CORAL, LAGES/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Cocal do Sul;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0121-4525.608.024-0;Cocal do Sul;Santa Catarina;ANTONIO NUNES DE SOUZA , 15CENTRO, COCAL DO SUL/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Campo Belo do Sul;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0120-64256.078.610;Campo Belo do Sul;Santa Catarina;RUA NEREU RAMOS, Nº216CENTRO, CAMPO BELO DO SUL/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Pinhalzinho;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0118-4025.607.660-0;Pinhalzinho;Santa Catarina;AV.SÃO PAULO Nº 1190CENTRO, PINHALZINHO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Mondai;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0119-20256.077.720;Mondai;Santa Catarina;AV. LAJU N°486CENTRO, MONDAI/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Sombrio;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0123-07256.206.686;Sombrio;Santa Catarina;TRAVESSA CANDIDO MAGNUS DA ROSA, N°21CENTRO , SOMBRIO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Abelardo Luz;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0124-98256.110.140;Abelardo Luz;Santa Catarina;RUA NOSSA SENHORA DAS GRAÇAS, Nº 1311CENTRO, ABELARDO LUZ/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Orleans;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0125-79256111804;Orleans;Santa Catarina;RUA ARISTILIANO RAMOS, 100CENTRO, ORLEANS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Garopaba;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0126-50256117292;Garopaba;Santa Catarina;RUA ISMAEL LOBO, Nº93 LOJA 2CENTRO, GAROPABA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Jaguaruna;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0128-11256150745;Jaguaruna;Santa Catarina;AVENIDA DUQUE DE CAXIAS, Nº 737CENTRO, JAGUARUNA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA São Miguel do Oeste;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0130-36256.145.334;São Miguel do Oeste;Santa Catarina;RUA SANTOS DUMONT, Nº 614CENTRO, SÃO MIGUEL DO OESTE/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Laurentino;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0135-40256182922;Laurentino;Santa Catarina;RUA XV DE NOVEMBRO, Nº59CENTRO, LAURENTINO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Seara;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0132-06256216312;Seara;Santa Catarina;AV HERCULANO H. ZANUZO, Nº719INDUSTRIAL, SEARA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Canoinhas II;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0129-00256197326;Canoinhas ;Santa Catarina;EXPEDICIONÁRIOS, 899, CAMPO DÁGUA VERDECAMPO DA AGUA VERDE, CANOINHAS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Leoberto Leal;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0141-99256243166;Leoberto Leal;Santa Catarina;AV ADOLFO SCHEIDT, Nº268CENTRO, LEOBERTO LEAL/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Meleiro;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0133-89256189579;Meleiro;Santa Catarina;RUA SETE DE SETEMBRO , Nº71, SALA 04CENTRO, MELEIRO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Siderópolis;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0134-60256.161.054;Siderópolis;Santa Catarina;AVENIDA MUNICIPAL , Nº 45CENTRO, SIDERÓPOLIS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Palmitos;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0144-31256372837;Palmitos;Santa Catarina;AV. BRASIL, 727CENTRO, PALMITOS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Santa Rosa do Sul;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0152-41256420513;Santa Rosa do Sul;Santa Catarina;AV.DAMASIO PERES, 71CENTRO, SANTA ROSA DO SUL/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Nova Veneza;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0143-50256354332;Nova Veneza;Santa Catarina;RUA DOS IMIGRANTES, Nº 235CENTRO, NOVA VENEZA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Forquilhinha;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0150-80256.414.475;Forquilhinha;Santa Catarina;AVENIDA 25 DE JULHO, Nº 2758CENTRO, FORQUILHINHA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Santa Terezinha;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0149-46256414483;Santa Terezinha;Santa Catarina;AV. BRUNO PIECZARKA, N° 780CENTRO, SANTA TEREZINHA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Grão Pará;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0146-01256394199;Grão Pará;Santa Catarina;RUA NEREU RAMOS, Nº 380CENTRO, GRÃO PARÁ/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Jacinto Machado;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0151-60256420505;Jacinto Machado;Santa Catarina;RUA IRMÃOS TREVISOL, Nº 992CENTRO, JACINTO MACHADO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA São Bento do Sul II;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0158-37256.521905;São Bento do Sul ;Santa Catarina;AV. ARGOLO, 41CENTRO, SÃO BENTO DO SUL/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Araranguá;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0148-65256414491;Araranguá;Santa Catarina;AV GETULIO VARGAS, 173CENTRO, ARARANGUÁ/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Içara;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0157-56256.507.376;Içara;Santa Catarina;R DUQUE DE CAXIAS, Nº 322CENTRO, IÇARA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Gov. Celso Ramos;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0154-03256.474.257;Gov. Celso Ramos;Santa Catarina;AV BELA VISTA,16CALHEIROS, GOV. CELSO RAMOS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Turvo;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0156-75256.506.698;Turvo;Santa Catarina;RUA RUI BARBOSA , Nº 1101CENTRO, TURVO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Rio Negrinho;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0155-94256.507.392;Rio Negrinho;Santa Catarina;RUA JORGE ZIPPERER, Nº132CENTRO, RIO NEGRINHO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Chapecó III Palmital;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0159-18256.521.930;Chapecó;Santa Catarina;AV IRINEU BORNHAUSEN, Nº 572 EPALMITAL, CHAPECÓ/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Campo Ere;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0160-51256 527 725;Campo Ere;Santa Catarina;AV. GETULIO VARGAS, Nº 497CENTRO, CAMPO ERÊ/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Dionísio Cerqueira;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0161-32256.552.614;Dionísio Cerqueira;Santa Catarina;RUA 7 DE SETEMBRO, Nº 770CENTRO, DIONISIO CERQUEIRA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Lindoia do Sul;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0166-47257032193;Lindoia do Sul;Santa Catarina;RUA 1 DE MAIO, N 285CENTRO, LINDÓIA DO SUL/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Curitibanos;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0163-02256.683.352;Curitibanos;Santa Catarina;AV DR LEOBERTO LEAL, 1460ÁGUA SANTA, CURITIBANOS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Luzerna;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0168-09257.050.035;Luzerna;Santa Catarina;AVENIDA 16 DE FEVEREIRO, Nº199CENTRO, LUZERNA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Porto União;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0169-90257060308;Porto União;Santa Catarina;RUA SETE DE SETEMBRO, Nº 237CENTRO, PORTO UNIÃO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Ipumirim;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0188-52257.089.144;Ipumirim;Santa Catarina;AV DOM PEDRO II, Nº259, SALA COMERCIAL 01CENTRO, IPUMIRIM/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Catanduvas;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0174-57257.075.135;Catanduvas;Santa Catarina;RUA DUQUE DE CAXIAS, S/NCENTRO, CATANDUVAS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Lages III;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0177-08257.075.216;Lages ;Santa Catarina;R PRESIDENTE NEREU RAMOS,286CENTRO, LAGES/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Lages IV Guarujá;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0205-98257.294.279;Lages ;Santa Catarina;RUA TRINTA E UM DE MARÇO, Nº699GUARUJA, LAGES/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Herval D Oeste;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0179-61257075208;Herval D Oeste;Santa Catarina;RUA NEREU RAMOS Nº 426CENTRO, HERVAL D OESTE/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Bocaina do Sul;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0180-03257.075.186;Bocaina do Sul;Santa Catarina;R JOAO ASSINK, 247BOCAINA DO SUL U, BOCAINA DO SUL/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Cerro Negro;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0181-86257.075.259;Cerro Negro;Santa Catarina;AV ORIDES DELFES FURTADO, 1290CENTRO, CERRO NEGRO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Joaçaba;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0185-0025.707.534-8;Joaçaba;Santa Catarina;R GETULIO VARGAS, Nº63CENTRO, JOAÇABA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Itá;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0186-90257.075.305;Itá;Santa Catarina;AV TANCREDO NEVES, Nº1252CENTRO, ITÁ/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Irani;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0187-71257.075.941;Irani;Santa Catarina;AV GOVERNADOR IVO SILVEIRA, 1285CENTRO, IRANI/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Água Doce;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0172-95257.075.089;Água Doce;Santa Catarina;AVENIDA DA INDEPENDENCIA, 1410CENTRO, AGUA DOCE/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Erval Velho;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0170-23257.075.070;Erval Velho;Santa Catarina;AV 15 DE NOVEMBRO, 174CENTRO, ERVAL VELHO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA São José do Cerrito;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0190-77257.093.796;São José do Cerrito;Santa Catarina;R ANACLETO DA SILVA ORTIZ, 219CENTRO, SÃO JOSÉ DO CERRITO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Berlanda+ Curitibanos;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0194-09257.118.845;Curitibanos;Santa Catarina;AV. SALOMAO C. DE ALMEIDA, 401CENTRO, CURITIBANOS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Monte Carlo;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0195-81257.154.736;Monte Carlo;Santa Catarina;ROD SC 452, Nº 1585CENTRO, MONTE CARLO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Celso Ramos;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0191-58257105220;Celso Ramos;Santa Catarina;RUA DON DANIEL HOSTIN, Nº883CENTRO, CELSO RAMOS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Chapeco IV;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0197-43257191348;Chapeco ;Santa Catarina;BORGES DE MEDEIROS E, 2251PASSO DOS FORTES, CHAPECO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Maracajá;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0201-64257209751;Maracajá;Santa Catarina;AV. NOSSA S. CONCEICAO, 1891VL BEATRIZ, MARACAJÁ/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Videira;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0202-45257.211.110;Videira;Santa Catarina;RUA XV DE NOVEMBROCENTRO, VIDEIRA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Caçador Gavazzoni;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0196-62257.163.441;Caçador;Santa Catarina;[AV.BARAO DO RIO BRANCO, 616CENTRO, CAÇADOR/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Fraiburgo;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0200-83257209964;Fraiburgo;Santa Catarina;AV. MICHELI SIMONETTI, Nº 531 - QUADRA 435 - LOTE 9BAIRRO SÃO MIGUEL, FRAIBURGO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Bom Jardim da Serra;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0199-05257.201.734;Bom Jardim da Serra;Santa Catarina;RUA ANTÃO DE PAULA VELHO, Nº473CENTRO, BOM JARDIM DA SERRA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Guaraciaba;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0204-07257.292.055;Guaraciaba;Santa Catarina;RUA DUQUE DE CAXIAS, Nº572CENTRO, GUARACIABA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Urussanga;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0212-1725.741.301-4;Urussanga;Santa Catarina;RUA ALFREDO GAZZOLA, 39CENTRO, URUSSANGA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA São José do Cedro;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0211-36257.407.022;São José do Cedro;Santa Catarina;AV RIO GRANDE DO SUL, Nº474CENTRO, SÃO JOSÉ DO CEDRO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Timbó;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0215-6025.752.710-9;Timbó;Santa Catarina;AVENIDA GETULIO VARGAS, Nº 500CENTRO, TIMBÓ/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Ouro;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0216-40257547266;Ouro;Santa Catarina;RUA FELIPE SCHIMIDT, Nº 1528CENTRO, OURO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Matriz Berlanda;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0217-21257.569.448;Matriz Berlanda;Santa Catarina;RUA LEOBERTO LEAL, Nº1460AGUA SANTA, CURITIBANOS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Atacado;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0218-02254.609-857;Atacado;Santa Catarina;R LEOBERTO LEAL, 1460, SALA 01AGUA SANTA, CURITIBANOS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Morro da Fumaça;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0220-27257.750.410;Morro da Fumaça;Santa Catarina;AVENIDA TRANQUILO PELLEGRIN, 31DE COSTA, MORRO DA FUMAÇA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Rio dos Cedros;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0222-9925.815.779-8;Rio dos Cedros;Santa Catarina;AV. TIRADENTES,N°171CENTRO, RIO DOS CEDROS/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA São Ludgero;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0223-70258280719;São Ludgero;Santa Catarina;RUA JOÃO WESSLER, Nº101CENTRO, SÃO LUDGERO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Zortea;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0224-5025.836.670-2;Zortea;Santa Catarina;R DORVALINA GUERREIRO, 45CONCEIÇÃO, ZORTEA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Urubici;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0226-12258651245;Urubici;Santa Catarina;AV PREFEITO NATAL ZILLI, Nº2777ESQUINA, URUBICI/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Itapoa;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0227-01258651253;Itapoa;Santa Catarina;AV JOSE DA SILVA PACHECO,1310SÃO JOSE, ITAPOA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Palhoça;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0225-31258711450;Palhoça;Santa Catarina;R 24 DE ABRIL, 3041CENTRO, PALHOÇA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Capivari de Baixo;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0230-07258.828.994;Capivari de Baixo;Santa Catarina;RUA GENERAL OSVALDO PINTO DA VEIGA, 649CENTRO, CAPIVARI DE BAIXO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Salto Veloso;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0231-80258.853.301;Salto Veloso;Santa Catarina;AVENIDA PIO XII, 544CENTRO, SALTO VELOSO/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Rio Fortuna;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0232-6026.013.938-6;Rio Fortuna;Santa Catarina;RUA SANTA ROSA, Nº 59CENTRO, RIO FORTUNA/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Pomerode;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0233-41260.193.127;Pomerode;Santa Catarina;RUA PAULO ZIMMERMANN, Nº 65CENTRO, POMERODE/SC;adenilce.lugoboni@dbsa.com.br;
;FARMÁCIAS SÃO RAFAEL LTDA Vargeão;Eletrodomésticos, Eletroportáteis, Móveis e decorações;4823980086;09.313.141/0234-22260.280.232;Vargeão;Santa Catarina;AV 21 DE ABRIL, Nº 474CENTRO, VARGEÃO/SC;adenilce.lugoboni@dbsa.com.br;
